country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,loc,res,rec,park,resMA7,recMA7,parkMA7,loch,town,dateTown,tests
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-07,-64,NA,-55,-33,-52,23,north,23,-64,-55,24.428571428571427,-76.57142857142856,-61.42857142857142,north,אזור צפון,2020-04-07north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-07,-61,5,-36,-32,-50,22,akko,22,-61,-36,24,-73.57142857142857,-48.42857142857142,עכו,עכו,2020-04-07עכו,4
IL,Israel,North District,NA,NA,NA,NA,2020-04-07,-69,NA,-81,-36,-51,22,golan,22,-69,-81,NA,-76.71428571428572,-83.99999999999999,קצרין,קצרין,2020-04-07קצרין,0
IL,Israel,North District,NA,NA,NA,NA,2020-04-07,-72,-13,-77,-39,-56,25,kinneret,25,-72,-77,NA,-81.71428571428571,-83.42857142857142,טבריה,טבריה,2020-04-07טבריה,26
IL,Israel,North District,NA,NA,NA,NA,2020-04-07,-73,16,-52,-43,-56,25,tzfat,25,-73,-52,NA,-83.42857142857143,-60.28571428571429,צפת,צפת,2020-04-07צפת,4
IL,Israel,North District,NA,NA,NA,NA,2020-04-07,-69,6,-46,-37,-52,24,yizrael,24,-69,-46,25.428571428571423,-81.85714285714285,-54.28571428571428,עפולה,עפולה,2020-04-07עפולה,6
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-07,-71,NA,-55,-40,-56,25,south,25,-71,-55,26.142857142857142,-82.57142857142856,-66.85714285714286,south,אזור דרום,2020-04-07south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-07,-72,6,-46,-44,-55,26,ashkelon,26,-72,-46,26.714285714285715,-83.57142857142857,-61.285714285714285,אשקלון,אשקלון,2020-04-07אשקלון,50
IL,Israel,South District,NA,NA,NA,NA,2020-04-07,-74,1,-66,-46,-57,25,be'er-sheva,25,-74,-66,26,-84.14285714285714,-74.14285714285714,באר שבע,באר שבע,2020-04-07באר שבע,44
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-07,-77,NA,-55,-70,-71,34,tlv,34,-77,-55,34.14285714285714,-86.28571428571428,NA,תל אביב-יפו,תל אביב-יפו,2020-04-07תל אביב-יפו,83
IL,Israel,NA,NA,NA,NA,NA,2020-04-08,-88,-38,-73,-73,-84,39,israel,39,-88,-73,29.285714285714285,-82.42857142857142,-64.71428571428571,israel,ישראל,2020-04-08israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-08,-89,NA,-69,-78,-87,42,center,42,-89,-69,31.428571428571423,-82.42857142857142,-59.42857142857143,center,אזור מרכז,2020-04-08center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-04-08,-88,-46,-65,-70,-84,38,hasharon,38,-88,-65,29.428571428571423,-82,-57.71428571428571,נתניה,נתניה,2020-04-08נתניה,47
IL,Israel,Center District,NA,NA,NA,NA,2020-04-08,-91,-51,-70,-81,-89,43,petach tikva,43,-91,-70,32.142857142857146,-84.42857142857142,-61.28571428571427,פתח תקווה,פתח תקווה,2020-04-08פתח תקווה,24
IL,Israel,Center District,NA,NA,NA,NA,2020-04-08,-90,-53,-73,-86,-88,44,ramla,44,-90,-73,32.42857142857143,-84,-60.71428571428571,רמלה,רמלה,2020-04-08רמלה,9
IL,Israel,Center District,NA,NA,NA,NA,2020-04-08,-92,-49,-77,-79,-88,43,rehovot,43,-92,-77,31.714285714285715,-87.14285714285714,-67.85714285714286,רחובות,רחובות,2020-04-08רחובות,20
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-04-08,-87,NA,-72,-73,-82,38,haifa-district,38,-87,-72,28.285714285714285,-81.99999999999999,-62.142857142857146,haifa-district,אזור חיפה,2020-04-08haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-08,-86,-42,-73,-67,-80,37,hadera,37,-86,-73,28.285714285714285,-80.28571428571428,-62.285714285714285,חדרה,חדרה,2020-04-08חדרה,10
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-08,-90,-48,-72,-79,-83,38,haifa,38,-90,-72,28.57142857142857,-85.14285714285714,-62.285714285714285,חיפה,חיפה,2020-04-08חיפה,28
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-04-08,-92,-59,-85,-84,-87,36,jerusalem,36,-92,-85,28.714285714285715,-86.28571428571429,-75.99999999999999,ירושלים,ירושלים,2020-04-08ירושלים,188
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-08,-83,NA,-68,-55,-76,33,north,33,-83,-68,24.57142857142857,-76.57142857142856,-62.57142857142857,north,אזור צפון,2020-04-08north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-08,-79,-45,-52,-52,-74,33,akko,33,-79,-52,24.142857142857142,-73.57142857142857,-49.28571428571429,עכו,עכו,2020-04-08עכו,8
IL,Israel,North District,NA,NA,NA,NA,2020-04-08,-81,NA,-90,-54,-73,NA,golan,NA,-81,-90,NA,-77.42857142857142,-84.85714285714285,קצרין,קצרין,2020-04-08קצרין,3
IL,Israel,North District,NA,NA,NA,NA,2020-04-08,-86,-57,-87,-60,-78,32,kinneret,32,-86,-87,NA,-81.85714285714286,-83.71428571428571,טבריה,טבריה,2020-04-08טבריה,58
IL,Israel,North District,NA,NA,NA,NA,2020-04-08,-89,-44,-71,-67,-79,33,tzfat,33,-89,-71,NA,-83.57142857142857,-61.42857142857143,צפת,צפת,2020-04-08צפת,12
IL,Israel,North District,NA,NA,NA,NA,2020-04-08,-86,-48,-60,-60,-78,34,yizrael,34,-86,-60,25.571428571428566,-81.7142857142857,-55.428571428571416,עפולה,עפולה,2020-04-08עפולה,10
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-08,-88,NA,-76,-66,-80,36,south,36,-88,-76,25.999999999999996,-82.85714285714285,-67.14285714285714,south,אזור דרום,2020-04-08south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-08,-89,-49,-74,-70,-82,38,ashkelon,38,-89,-74,26.714285714285715,-83.71428571428571,-61.42857142857142,אשקלון,אשקלון,2020-04-08אשקלון,40
IL,Israel,South District,NA,NA,NA,NA,2020-04-08,-89,-47,-80,-68,-79,35,be'er-sheva,35,-89,-80,26,-84.42857142857143,-74.42857142857143,באר שבע,באר שבע,2020-04-08באר שבע,41
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-08,-90,-45,-73,-89,-90,43,tlv,43,-90,-73,34.14285714285714,-86.28571428571428,NA,תל אביב-יפו,תל אביב-יפו,2020-04-08תל אביב-יפו,65
IL,Israel,NA,NA,NA,NA,NA,2020-04-09,-96,-88,-77,-84,-92,41,israel,41,-96,-77,29.57142857142857,-82.85714285714286,-64.14285714285714,israel,ישראל,2020-04-09israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-09,-97,NA,-74,-89,-94,43,center,43,-97,-74,31.857142857142854,-82.85714285714286,-58.285714285714285,center,אזור מרכז,2020-04-09center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-04-09,-94,-89,-68,-81,-91,42,hasharon,42,-94,-68,29.71428571428571,-81.85714285714286,-54.99999999999999,נתניה,נתניה,2020-04-09נתניה,29
IL,Israel,Center District,NA,NA,NA,NA,2020-04-09,-97,-93,-78,-90,-95,42,petach tikva,42,-97,-78,32.57142857142857,-84.71428571428571,-61,פתח תקווה,פתח תקווה,2020-04-09פתח תקווה,51
IL,Israel,Center District,NA,NA,NA,NA,2020-04-09,-98,-95,-79,-94,-94,44,ramla,44,-98,-79,33,-84.14285714285714,-60.14285714285714,רמלה,רמלה,2020-04-09רמלה,13
IL,Israel,Center District,NA,NA,NA,NA,2020-04-09,-98,-93,-81,-91,-95,45,rehovot,45,-98,-81,32.142857142857146,-87.28571428571428,-66.71428571428571,רחובות,רחובות,2020-04-09רחובות,11
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-04-09,-94,-87,-72,-82,-91,42,haifa-district,42,-94,-72,28.57142857142857,-82.28571428571429,-61.285714285714285,haifa-district,אזור חיפה,2020-04-09haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-09,-92,-86,-72,-76,-88,42,hadera,42,-92,-72,28.57142857142857,-80.28571428571428,-61.28571428571429,חדרה,חדרה,2020-04-09חדרה,11
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-09,-96,-92,-72,-88,-92,43,haifa,43,-96,-72,28.857142857142858,-85.28571428571428,-61.285714285714285,חיפה,חיפה,2020-04-09חיפה,39
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-04-09,-98,-95,-90,-92,-92,28,jerusalem,28,-98,-90,29.285714285714285,-87,-75.57142857142857,ירושלים,ירושלים,2020-04-09ירושלים,249
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-09,-90,-82,-73,-66,-84,37,north,37,-90,-73,24.857142857142854,-76.7142857142857,-61.857142857142854,north,אזור צפון,2020-04-09north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-09,-86,-81,-63,-60,-82,38,akko,38,-86,-63,24.428571428571427,-73,-47.285714285714285,עכו,עכו,2020-04-09עכו,5
IL,Israel,North District,NA,NA,NA,NA,2020-04-09,-87,-85,-90,-63,-81,NA,golan,NA,-87,-90,NA,-77.28571428571428,-84.85714285714285,קצרין,קצרין,2020-04-09קצרין,2
IL,Israel,North District,NA,NA,NA,NA,2020-04-09,-93,-90,-93,-76,-86,NA,kinneret,NA,-93,-93,NA,-81.85714285714285,-82.42857142857142,טבריה,טבריה,2020-04-09טבריה,11
IL,Israel,North District,NA,NA,NA,NA,2020-04-09,-96,-92,-73,-83,-89,NA,tzfat,NA,-96,-73,NA,-84.42857142857142,-60.42857142857143,צפת,צפת,2020-04-09צפת,4
IL,Israel,North District,NA,NA,NA,NA,2020-04-09,-94,-87,-65,-72,-86,39,yizrael,39,-94,-65,25.857142857142854,-81.42857142857142,-54.999999999999986,עפולה,עפולה,2020-04-09עפולה,7
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-09,-97,-90,-82,-83,-90,38,south,38,-97,-82,26.428571428571423,-83.71428571428571,-66.99999999999999,south,אזור דרום,2020-04-09south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-09,-98,-94,-79,-87,-92,39,ashkelon,39,-98,-79,27.42857142857143,-84.28571428571429,-60.428571428571416,אשקלון,אשקלון,2020-04-09אשקלון,22
IL,Israel,South District,NA,NA,NA,NA,2020-04-09,-96,-91,-86,-82,-88,39,be'er-sheva,39,-96,-86,26.57142857142857,-84.85714285714286,-74.28571428571428,באר שבע,באר שבע,2020-04-09באר שבע,93
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-09,-97,-85,-71,-94,-94,46,tlv,46,-97,-71,34.42857142857143,-86.42857142857143,-63.28571428571428,תל אביב-יפו,תל אביב-יפו,2020-04-09תל אביב-יפו,68
IL,Israel,NA,NA,NA,NA,NA,2020-04-10,-85,-30,-68,-64,-63,21,israel,21,-85,-68,29.999999999999996,-83.57142857142857,-63.714285714285715,israel,ישראל,2020-04-10israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-10,-85,NA,-63,-69,-68,22,center,22,-85,-63,32.285714285714285,-83.57142857142857,-57.42857142857142,center,אזור מרכז,2020-04-10center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-04-10,-85,-37,-63,-64,-62,21,hasharon,21,-85,-63,29.999999999999996,-82,-52.57142857142857,נתניה,נתניה,2020-04-10נתניה,26
IL,Israel,Center District,NA,NA,NA,NA,2020-04-10,-87,-41,-65,-72,-71,23,petach tikva,23,-87,-65,33.14285714285714,-85.14285714285714,-60.57142857142857,פתח תקווה,פתח תקווה,2020-04-10פתח תקווה,41
IL,Israel,Center District,NA,NA,NA,NA,2020-04-10,-87,-43,-70,-81,-67,22,ramla,22,-87,-70,33.57142857142857,-84.57142857142857,-59.71428571428571,רמלה,רמלה,2020-04-10רמלה,10
IL,Israel,Center District,NA,NA,NA,NA,2020-04-10,-90,-38,-71,-69,-70,22,rehovot,22,-90,-71,32.714285714285715,-87.71428571428571,-65.57142857142857,רחובות,רחובות,2020-04-10רחובות,23
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-04-10,-85,NA,-63,-64,-62,20,haifa-district,20,-85,-63,29,-82.85714285714286,-60.714285714285715,haifa-district,אזור חיפה,2020-04-10haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-10,-84,-38,-66,-61,-57,20,hadera,20,-84,-66,28.857142857142858,-80.57142857142858,-60.14285714285714,חדרה,חדרה,2020-04-10חדרה,18
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-10,-88,-37,-62,-72,-65,21,haifa,21,-88,-62,29.285714285714285,-85.71428571428571,-60.99999999999999,חיפה,חיפה,2020-04-10חיפה,61
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-04-10,-88,-51,-80,-77,-67,21,jerusalem,21,-88,-80,29.857142857142854,-88,-75.85714285714285,ירושלים,ירושלים,2020-04-10ירושלים,545
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-10,-80,NA,-71,-52,-53,18,north,18,-80,-71,25.285714285714285,-76.99999999999999,-61,north,אזור צפון,2020-04-10north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-10,-77,-41,-60,-49,-51,18,akko,18,-77,-60,24.857142857142858,-72.85714285714285,-46.14285714285714,עכו,עכו,2020-04-10עכו,5
IL,Israel,North District,NA,NA,NA,NA,2020-04-10,-84,-49,-91,-57,-46,NA,golan,NA,-84,-91,NA,-77.14285714285714,-83.42857142857142,קצרין,קצרין,2020-04-10קצרין,0
IL,Israel,North District,NA,NA,NA,NA,2020-04-10,-85,-49,-90,-62,-58,19,kinneret,19,-85,-90,NA,-82,-81.28571428571428,טבריה,טבריה,2020-04-10טבריה,8
IL,Israel,North District,NA,NA,NA,NA,2020-04-10,-89,-37,-75,-65,-59,18,tzfat,18,-89,-75,NA,-85.42857142857143,-59,צפת,צפת,2020-04-10צפת,4
IL,Israel,North District,NA,NA,NA,NA,2020-04-10,-83,-38,-64,-57,-55,19,yizrael,19,-83,-64,26.14285714285714,-81.14285714285714,-54.428571428571416,עפולה,עפולה,2020-04-10עפולה,6
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-10,-86,NA,-70,-58,-61,18,south,18,-86,-70,27,-84.71428571428571,-67,south,אזור דרום,2020-04-10south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-10,-87,-37,-64,-63,-63,18,ashkelon,18,-87,-64,28,-85,-59.57142857142857,אשקלון,אשקלון,2020-04-10אשקלון,37
IL,Israel,South District,NA,NA,NA,NA,2020-04-10,-87,-41,-79,-61,-59,18,be'er-sheva,18,-87,-79,27.14285714285714,-85.57142857142857,-74.28571428571428,באר שבע,באר שבע,2020-04-10באר שבע,90
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-10,-88,-40,-66,-77,-69,25,tlv,25,-88,-66,34.714285714285715,-86.71428571428571,-63.142857142857146,תל אביב-יפו,תל אביב-יפו,2020-04-10תל אביב-יפו,32
IL,Israel,NA,NA,NA,NA,NA,2020-04-11,-89,-37,-74,-59,-45,16,israel,16,-89,-74,30.857142857142854,-85.28571428571428,-65,israel,ישראל,2020-04-11israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-11,-90,NA,-71,-66,-49,17,center,17,-90,-71,33.14285714285714,-85.57142857142857,-58.57142857142856,center,אזור מרכז,2020-04-11center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-04-11,-88,-48,-71,-62,-43,16,hasharon,16,-88,-71,30.857142857142854,-83.28571428571428,-53.42857142857143,נתניה,נתניה,2020-04-11נתניה,34
IL,Israel,Center District,NA,NA,NA,NA,2020-04-11,-92,-53,-76,-66,-50,18,petach tikva,18,-92,-76,34,-87,-62.14285714285714,פתח תקווה,פתח תקווה,2020-04-11פתח תקווה,39
IL,Israel,Center District,NA,NA,NA,NA,2020-04-11,-91,-58,-72,-82,-46,17,ramla,17,-91,-72,34.42857142857142,-86.42857142857143,-61.57142857142857,רמלה,רמלה,2020-04-11רמלה,28
IL,Israel,Center District,NA,NA,NA,NA,2020-04-11,-95,-57,-74,-67,-50,17,rehovot,17,-95,-74,33.857142857142854,-89.14285714285714,-66.28571428571428,רחובות,רחובות,2020-04-11רחובות,23
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-04-11,-89,NA,-73,-59,-43,16,haifa-district,16,-89,-73,29.999999999999996,-84.57142857142857,-61.42857142857142,haifa-district,אזור חיפה,2020-04-11haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-11,-85,-47,-75,-57,-38,16,hadera,16,-85,-75,29.71428571428571,-81.85714285714286,-60.42857142857143,חדרה,חדרה,2020-04-11חדרה,71
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-11,-93,-51,-73,-68,-46,16,haifa,16,-93,-73,30.428571428571423,-87.14285714285714,-61.99999999999999,חיפה,חיפה,2020-04-11חיפה,36
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-04-11,-93,-59,-80,-75,-42,17,jerusalem,17,-93,-80,30.14285714285714,-89.85714285714286,-77.57142857142857,ירושלים,ירושלים,2020-04-11ירושלים,402
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-11,-81,NA,-78,-49,-40,15,north,15,-81,-78,26.14285714285714,-78.42857142857143,-61.42857142857143,north,אזור צפון,2020-04-11north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-11,-79,-56,-64,-44,-39,14,akko,14,-79,-64,25.714285714285715,-73.71428571428571,-46.42857142857143,עכו,עכו,2020-04-11עכו,6
IL,Israel,North District,NA,NA,NA,NA,2020-04-11,-88,NA,-94,-58,-30,NA,golan,NA,-88,-94,NA,-77.71428571428571,-83.14285714285715,קצרין,קצרין,2020-04-11קצרין,0
IL,Israel,North District,NA,NA,NA,NA,2020-04-11,-88,-57,-90,-61,-46,NA,kinneret,NA,-88,-90,NA,-82.85714285714283,-81.57142857142857,טבריה,טבריה,2020-04-11טבריה,18
IL,Israel,North District,NA,NA,NA,NA,2020-04-11,-91,-46,-83,-65,-36,NA,tzfat,NA,-91,-83,NA,-86.99999999999999,-59.71428571428571,צפת,צפת,2020-04-11צפת,6
IL,Israel,North District,NA,NA,NA,NA,2020-04-11,-86,-48,-71,-54,-42,16,yizrael,16,-86,-71,27.000000000000004,-82.28571428571428,-54.42857142857142,עפולה,עפולה,2020-04-11עפולה,7
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-11,-91,NA,-78,-57,-39,13,south,13,-91,-78,28.14285714285714,-86.85714285714285,-68.57142857142857,south,אזור דרום,2020-04-11south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-11,-92,-53,-74,-64,-37,13,ashkelon,13,-92,-74,29.28571428571428,-86.85714285714285,-60.857142857142854,אשקלון,אשקלון,2020-04-11אשקלון,33
IL,Israel,South District,NA,NA,NA,NA,2020-04-11,-92,-48,-81,-59,-40,14,be'er-sheva,14,-92,-81,28.14285714285714,-87.28571428571426,-75.42857142857142,באר שבע,באר שבע,2020-04-11באר שבע,42
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-11,-92,-37,-74,-73,-57,21,tlv,21,-92,-74,35.42857142857143,-87.85714285714286,-64.42857142857143,תל אביב-יפו,תל אביב-יפו,2020-04-11תל אביב-יפו,61
IL,Israel,NA,NA,NA,NA,NA,2020-04-12,-78,-11,-48,-61,-68,32,israel,32,-78,-48,30.71428571428571,-86.14285714285714,-64.57142857142857,israel,ישראל,2020-04-12israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-12,-78,-2,-39,-66,-71,35,center,35,-78,-39,33,-86.42857142857143,-57.85714285714286,center,אזור מרכז,2020-04-12center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-04-12,-75,-7,-30,-56,-68,32,hasharon,32,-75,-30,30.857142857142854,-83.71428571428571,-51.857142857142854,נתניה,נתניה,2020-04-12נתניה,29
IL,Israel,Center District,NA,NA,NA,NA,2020-04-12,-79,-7,-46,-67,-74,36,petach tikva,36,-79,-46,33.57142857142857,-87.71428571428572,-61.999999999999986,פתח תקווה,פתח תקווה,2020-04-12פתח תקווה,46
IL,Israel,Center District,NA,NA,NA,NA,2020-04-12,-78,-6,-40,-75,-72,37,ramla,37,-78,-40,33.99999999999999,-87.28571428571429,-61.14285714285714,רמלה,רמלה,2020-04-12רמלה,25
IL,Israel,Center District,NA,NA,NA,NA,2020-04-12,-81,-1,-50,-63,-70,35,rehovot,35,-81,-50,33.857142857142854,-89.85714285714285,-65.14285714285714,רחובות,רחובות,2020-04-12רחובות,30
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-04-12,-77,-9,-43,-60,-65,30,haifa-district,30,-77,-43,30.14285714285714,-85.42857142857143,-60.42857142857142,haifa-district,אזור חיפה,2020-04-12haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-12,-74,-12,-41,-53,-63,30,hadera,30,-74,-41,29.857142857142854,-82.42857142857142,-59.42857142857143,חדרה,חדרה,2020-04-12חדרה,50
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-12,-79,-8,-45,-64,-66,30,haifa,30,-79,-45,30.71428571428571,-87.85714285714285,-60.71428571428571,חיפה,חיפה,2020-04-12חיפה,40
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-04-12,-85,-34,-64,-73,-76,38,jerusalem,38,-85,-64,28.571428571428566,-90.57142857142857,-77.57142857142858,ירושלים,ירושלים,2020-04-12ירושלים,780
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-12,-72,-11,-42,-41,-57,25,north,25,-72,-42,26.14285714285714,-79.14285714285714,-60.85714285714285,north,אזור צפון,2020-04-12north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-12,-65,-11,-23,-37,-56,24,akko,24,-65,-23,25.857142857142858,-74.14285714285714,-45,עכו,עכו,2020-04-12עכו,6
IL,Israel,North District,NA,NA,NA,NA,2020-04-12,-64,NA,-75,-31,-54,22,golan,22,-64,-75,NA,-77.42857142857143,-82.57142857142857,קצרין,קצרין,2020-04-12קצרין,2
IL,Israel,North District,NA,NA,NA,NA,2020-04-12,-76,-27,-66,-45,-60,27,kinneret,27,-76,-66,NA,-83.42857142857142,-81.42857142857142,טבריה,טבריה,2020-04-12טבריה,23
IL,Israel,North District,NA,NA,NA,NA,2020-04-12,-81,-9,-31,-54,-62,28,tzfat,28,-81,-31,NA,-87.7142857142857,-59.285714285714285,צפת,צפת,2020-04-12צפת,11
IL,Israel,North District,NA,NA,NA,NA,2020-04-12,-77,-15,-36,-42,-57,25,yizrael,25,-77,-36,27,-83,-53.714285714285715,עפולה,עפולה,2020-04-12עפולה,13
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-12,-80,-10,-51,-57,-63,30,south,30,-80,-51,28.142857142857142,-88,-69.14285714285714,south,אזור דרום,2020-04-12south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-12,-79,-4,-40,-57,-63,32,ashkelon,32,-79,-40,29.14285714285714,-87.85714285714286,-61.14285714285713,אשקלון,אשקלון,2020-04-12אשקלון,54
IL,Israel,South District,NA,NA,NA,NA,2020-04-12,-80,-15,-61,-58,-62,30,be'er-sheva,30,-80,-61,28.285714285714285,-88.14285714285712,-75.71428571428571,באר שבע,באר שבע,2020-04-12באר שבע,59
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-12,-81,-20,-49,-77,-75,37,tlv,37,-81,-49,35.57142857142857,-88.57142857142857,-63.71428571428571,תל אביב-יפו,תל אביב-יפו,2020-04-12תל אביב-יפו,66
IL,Israel,NA,NA,NA,NA,NA,2020-04-13,-78,-5,-52,-58,-68,32,israel,32,-78,-52,29.285714285714285,-83.14285714285712,-61.14285714285714,israel,ישראל,2020-04-13israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-13,-77,5,-41,-62,-70,35,center,35,-77,-41,31.57142857142857,-83,-53.42857142857143,center,אזור מרכז,2020-04-13center,NA
